"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","no","no2","nox","o3"
"1",2011-09-17,NA,NA,68.7647058823529,NA,NA,25.1470588235294,26.5,22,NA,NA,NA,NA,NA,NA,NA,NA
"2",2011-09-18,NA,NA,81.2083333333333,NA,NA,20.4416666666667,23.4,17.1,NA,NA,NA,NA,NA,NA,NA,NA
"3",2011-09-19,NA,NA,53.1666666666667,NA,NA,18.7708333333333,23.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA
"4",2011-09-20,NA,NA,61.0833333333333,NA,NA,20.3041666666667,23.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA
"5",2011-09-21,NA,NA,74,NA,NA,21.225,24.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA
"6",2011-09-22,NA,NA,76.2916666666667,NA,NA,22.0333333333333,25.1,18.2,NA,NA,NA,NA,NA,NA,NA,NA
"7",2011-09-23,NA,NA,76.75,NA,NA,21.9875,25.4,18,NA,NA,NA,NA,NA,NA,NA,NA
"8",2011-09-24,NA,NA,83.3333333333333,NA,NA,20.2333333333333,22.3,17.8,NA,NA,NA,NA,NA,NA,NA,NA
"9",2011-09-25,NA,NA,75.625,NA,NA,20.1583333333333,24.1,16.9,NA,NA,NA,NA,NA,NA,NA,NA
"10",2011-09-26,NA,NA,77.3333333333333,NA,NA,20.5958333333333,24.5,16.9,NA,NA,NA,NA,NA,NA,NA,NA
"11",2011-09-27,NA,NA,72.375,NA,NA,21.475,27.4,17,NA,NA,NA,NA,NA,NA,NA,NA
"12",2011-09-28,NA,NA,67.2083333333333,NA,NA,21.5791666666667,26,18.6,NA,NA,NA,NA,NA,NA,NA,NA
"13",2011-09-29,NA,NA,62.2083333333333,NA,NA,21.7625,26.6,18,NA,NA,NA,NA,NA,NA,NA,NA
"14",2011-09-30,NA,NA,69.4166666666667,NA,NA,21.1208333333333,24.3,17,NA,NA,NA,NA,NA,NA,NA,NA
"15",2011-10-01,NA,NA,71.0833333333333,NA,NA,20.9125,24.1,17.6,NA,NA,NA,NA,NA,NA,NA,NA
"16",2011-10-02,NA,NA,68.1666666666667,NA,NA,20.8625,24.9,16.5,NA,NA,NA,NA,NA,NA,NA,NA
"17",2011-10-03,NA,NA,70.4166666666667,NA,NA,20.8416666666667,27.4,15.9,NA,1517,703847,2.15529795537951,NA,NA,NA,NA
"18",2011-10-04,NA,NA,58.7083333333333,NA,NA,21.4625,26.9,16.3,NA,1140,552973,2.06158347695095,NA,NA,NA,NA
"19",2011-10-05,NA,NA,65.6666666666667,NA,NA,21.3041666666667,26.9,15.9,NA,1132,592742,1.90976849961703,NA,NA,NA,NA
"20",2011-10-06,NA,NA,75.5416666666667,NA,NA,21.5541666666667,25,18.5,NA,1088,565865,1.92272008341212,NA,NA,NA,NA
"21",2011-10-07,NA,NA,72,NA,NA,19.5833333333333,21.6,17.3,NA,914,479219,1.9072699538207,NA,NA,NA,NA
"22",2011-10-08,NA,NA,53.5,NA,NA,17.85,21.5,14.1,NA,217,145216,1.49432569413839,NA,NA,NA,NA
"23",2011-10-09,NA,NA,56.625,NA,NA,18.2583333333333,21.5,14.8,NA,107,71159,1.50367486895544,NA,NA,NA,NA
"24",2011-10-10,NA,NA,56.125,NA,NA,21.6291666666667,28.2,15.1,NA,1438,691942,2.07820886721719,NA,NA,NA,NA
"25",2011-10-11,NA,NA,57.125,NA,NA,21.5375,28,16.2,NA,1141,559525,2.03922970376659,NA,NA,NA,NA
"26",2011-10-12,NA,NA,62.8333333333333,NA,NA,20.9458333333333,27,15.8,NA,156,124508,1.25293153853568,NA,NA,NA,NA
"27",2011-10-13,NA,NA,73.9166666666667,NA,NA,20.5583333333333,25,16.4,NA,1208,613826,1.96798441252081,NA,NA,NA,NA
"28",2011-10-14,NA,NA,58.125,NA,NA,20.0625,23.6,17.1,NA,1033,534007,1.93443157112173,NA,NA,NA,NA
"29",2011-10-15,NA,NA,59.4583333333333,NA,NA,18.8125,21.2,17,NA,243,153439,1.58369123886365,NA,NA,NA,NA
"30",2011-10-16,NA,NA,60.875,NA,NA,19.125,21.6,16.4,NA,133,97024,1.37079485488127,NA,NA,NA,NA
"31",2011-10-17,NA,NA,71.5416666666667,NA,NA,18.875,21.8,15.6,NA,1427,688283,2.07327509178637,NA,NA,NA,NA
"32",2011-10-18,NA,NA,64,NA,NA,19.4041666666667,23.8,14.9,NA,1168,612724,1.906241635712,NA,NA,NA,NA
"33",2011-10-19,NA,NA,69.5833333333333,NA,NA,19.0083333333333,22.7,14.7,NA,923,480383,1.92138356269893,NA,NA,NA,NA
"34",2011-10-20,NA,NA,60.125,NA,NA,15.6791666666667,18.7,13.4,NA,1049,563991,1.85995875820713,NA,NA,NA,NA
"35",2011-10-21,NA,NA,57.7916666666667,NA,NA,14.9416666666667,16.5,12.6,NA,976,497717,1.96095371466114,NA,NA,NA,NA
"36",2011-10-22,NA,NA,70.4166666666667,NA,NA,16.825,19.6,14.2,NA,211,144707,1.45811881940749,NA,NA,NA,NA
"37",2011-10-23,NA,NA,79.2916666666667,NA,NA,16.5833333333333,18.8,14.6,NA,87,61648,1.41123799636647,NA,NA,NA,NA
"38",2011-10-24,NA,NA,88.2916666666667,NA,NA,16.5583333333333,20.1,15.4,NA,1348,669851,2.01238782953224,NA,NA,NA,NA
"39",2011-10-25,NA,NA,56.3333333333333,NA,NA,16.7625,20,13.8,NA,1080,543482,1.98718632815806,NA,NA,NA,NA
"40",2011-10-26,NA,NA,52.25,NA,NA,15.7333333333333,20.1,11.2,NA,1064,572137,1.85969444381328,NA,NA,NA,NA
"41",2011-10-27,NA,NA,81.2083333333333,NA,NA,17.2791666666667,20.7,15,NA,894,499889,1.78839702413936,NA,NA,NA,NA
"42",2011-10-28,NA,NA,86.2916666666667,NA,NA,17.0833333333333,19.1,15.3,NA,834,447345,1.86433289742816,NA,NA,NA,NA
"43",2011-10-29,NA,NA,80.875,NA,NA,18.0458333333333,20.8,16,NA,242,150717,1.6056582867228,NA,NA,NA,NA
"44",2011-10-30,NA,NA,78.3333333333333,NA,NA,17.1458333333333,21.5,14.5,NA,157,98177,1.59915255100482,NA,NA,NA,NA
"45",2011-10-31,NA,NA,82.5,NA,NA,16.6625,19.9,13,NA,943,454778,2.07353917735686,NA,NA,NA,NA
"46",2011-11-01,NA,NA,85.25,NA,NA,18.175,21,15.3,NA,128,94454,1.35515700764393,NA,NA,NA,NA
"47",2011-11-02,NA,NA,84.0416666666667,NA,NA,19.025,21.3,16.8,NA,1290,668601,1.92940184055962,NA,NA,NA,NA
"48",2011-11-03,NA,NA,82.7916666666667,NA,NA,19.6291666666667,21,18.2,NA,1014,554732,1.82790969332939,NA,NA,NA,NA
"49",2011-11-04,NA,NA,87.6666666666667,NA,NA,16.475,17.9,15.3,NA,761,410428,1.85416199674486,NA,NA,NA,NA
"50",2011-11-05,NA,NA,80.5416666666667,NA,NA,15.5791666666667,18.1,12.8,NA,221,147266,1.50068583379735,NA,NA,NA,NA
"51",2011-11-06,NA,NA,84.5416666666667,NA,NA,13.7166666666667,16.4,12.1,NA,80,58231,1.37383867699335,NA,NA,NA,NA
"52",2011-11-07,NA,NA,71.25,NA,NA,15.6041666666667,19.1,13,NA,1306,689123,1.89516240206756,NA,NA,NA,NA
"53",2011-11-08,NA,NA,74.7916666666667,NA,NA,15.3125,18.9,13,NA,1063,569310,1.86717254220021,NA,NA,NA,NA
"54",2011-11-09,NA,NA,81.0833333333333,NA,NA,14.7125,19,11.4,NA,956,513068,1.86330077104789,NA,NA,NA,NA
"55",2011-11-10,NA,NA,78.2916666666667,NA,NA,15.35,19.1,12.1,NA,943,503108,1.87434904632803,NA,NA,NA,NA
"56",2011-11-11,NA,NA,86.375,NA,NA,15.6,19.4,12,NA,825,453083,1.8208584299124,NA,NA,NA,NA
"57",2011-11-12,NA,NA,86.875,NA,NA,16.5916666666667,19.6,14.7,NA,200,134662,1.4851999821776,NA,NA,NA,NA
"58",2011-11-13,NA,NA,85.5416666666667,NA,NA,15.8125,17.8,14.6,NA,114,74944,1.52113578138343,NA,NA,NA,NA
"59",2011-11-14,NA,NA,85.7083333333333,NA,NA,14.7458333333333,16.9,13.8,NA,1342,700081,1.91692104199371,NA,NA,NA,NA
"60",2011-11-15,NA,NA,87.4166666666667,NA,NA,15.375,17,14.6,NA,773,438859,1.76138577538572,NA,NA,NA,NA
"61",2011-11-16,NA,NA,82.2916666666667,NA,NA,14.8666666666667,15.8,13.5,NA,791,417682,1.89378522416575,NA,NA,NA,NA
"62",2011-11-17,NA,NA,77.625,NA,NA,14.875,17,12.8,NA,960,510763,1.87954100042485,NA,NA,NA,NA
"63",2011-11-18,NA,NA,89,NA,NA,13.3041666666667,15.8,11.9,NA,894,430648,2.07594137207185,NA,NA,NA,NA
"64",2011-11-19,NA,NA,82.7916666666667,NA,NA,13.8625,16.1,11.2,NA,182,115720,1.57276183892153,NA,NA,NA,NA
"65",2011-11-20,NA,NA,84.3333333333333,NA,NA,16.0791666666667,18.2,13.6,NA,122,76372,1.59744408945687,NA,NA,NA,NA
"66",2011-11-21,NA,NA,80.8333333333333,NA,NA,15.2375,17.6,13.4,NA,1463,710083,2.06032252567658,NA,NA,NA,NA
"67",2011-11-22,NA,NA,71.4166666666667,NA,NA,15.8791666666667,16.9,13.9,NA,1061,526459,2.01535162282343,NA,NA,NA,NA
"68",2011-11-23,NA,NA,71.5833333333333,NA,NA,14.4208333333333,18.5,10.8,NA,1052,538174,1.95475812655387,NA,NA,NA,NA
"69",2011-11-24,NA,NA,79.0833333333333,NA,NA,12.9916666666667,17.1,9.9,NA,1032,528611,1.95228627478429,NA,NA,NA,NA
"70",2011-11-25,NA,NA,79.2083333333333,NA,NA,12.5583333333333,16.3,10.1,NA,968,488414,1.98192517004017,NA,NA,NA,NA
"71",2011-11-26,NA,NA,74.5833333333333,NA,NA,11.3541666666667,15.8,8.2,NA,231,129736,1.78053894061787,NA,NA,NA,NA
"72",2011-11-27,NA,NA,75.1666666666667,NA,NA,12.0416666666667,16,8.5,NA,113,82983,1.36172469059928,NA,NA,NA,NA
"73",2011-11-28,NA,NA,76.2916666666667,NA,NA,12.7833333333333,15.5,10.4,NA,1705,779792,2.1864804973634,NA,NA,NA,NA
"74",2011-11-29,NA,NA,71.7083333333333,NA,NA,14.2708333333333,17.7,11.1,NA,1337,649969,2.05702118101017,NA,NA,NA,NA
"75",2011-11-30,NA,NA,73.5,NA,NA,12.4083333333333,16.4,9,NA,1245,608769,2.04511070701695,NA,NA,NA,NA
"76",2011-12-01,NA,NA,76.875,NA,NA,13.2333333333333,16.9,8.7,NA,1164,577448,2.01576592177997,NA,NA,NA,NA
"77",2011-12-02,NA,NA,70.2916666666667,NA,NA,14.3416666666667,17.1,11.8,NA,1126,516125,2.18164204407847,NA,NA,NA,NA
"78",2011-12-03,NA,NA,60.2083333333333,NA,NA,13.0166666666667,15,10.5,NA,255,168559,1.51282340308141,NA,NA,NA,NA
"79",2011-12-04,NA,NA,56.7083333333333,NA,NA,12.8791666666667,15.6,11.6,NA,128,92536,1.38324543961269,NA,NA,NA,NA
"80",2011-12-05,NA,NA,61.7916666666667,NA,NA,13.0875,16.6,9.6,NA,1496,683219,2.18963465594487,NA,NA,NA,NA
"81",2011-12-06,NA,NA,63.9166666666667,NA,NA,12.5666666666667,16.2,9.8,NA,145,102096,1.42023193856762,NA,NA,NA,NA
"82",2011-12-07,NA,NA,60.9583333333333,NA,NA,12.15,16,9.4,NA,1427,657906,2.16900286667092,NA,NA,NA,NA
"83",2011-12-08,NA,NA,75.2083333333333,NA,NA,11.7916666666667,16.1,9,NA,118,81089,1.45519120965852,NA,NA,NA,NA
"84",2011-12-09,NA,NA,78.4166666666667,NA,NA,10.7708333333333,15.1,6.7,NA,1272,627872,2.02589062738902,NA,NA,NA,NA
"85",2011-12-10,NA,NA,73.375,NA,NA,10.7166666666667,14.2,8.1,NA,237,163146,1.45268655069692,NA,NA,NA,NA
"86",2011-12-11,NA,NA,74.125,NA,NA,9.70416666666667,13.8,6.6,NA,145,108084,1.3415491654639,NA,NA,NA,NA
"87",2011-12-12,NA,NA,66.75,NA,NA,10.5041666666667,15.4,7.2,NA,1761,852621,2.06539599657996,NA,NA,NA,NA
"88",2011-12-13,NA,NA,59.7083333333333,NA,NA,12.0041666666667,16.1,6.8,NA,1300,674247,1.92807680271473,NA,NA,NA,NA
"89",2011-12-14,NA,NA,59.0833333333333,NA,NA,14.5083333333333,18.9,12.1,NA,1205,665515,1.81062785962751,NA,NA,NA,NA
"90",2011-12-15,NA,NA,50.9166666666667,NA,NA,12.6708333333333,15.3,10.2,NA,1096,610242,1.79600879651024,NA,NA,NA,NA
"91",2011-12-16,NA,NA,45.9166666666667,NA,NA,14.1791666666667,17.2,11.6,NA,1052,572096,1.83885222060633,NA,NA,NA,NA
"92",2011-12-17,NA,NA,49.2083333333333,NA,NA,10.3125,12.8,8.6,NA,223,161173,1.38360643532105,NA,NA,NA,NA
"93",2011-12-18,NA,NA,40.5833333333333,NA,NA,8.86666666666667,12.6,6.2,NA,110,75248,1.46183287263449,NA,NA,NA,NA
"94",2011-12-19,NA,NA,45.5416666666667,NA,NA,7.79583333333333,10.9,4,NA,1549,780298,1.98513901099324,NA,NA,NA,NA
"95",2011-12-20,NA,NA,61.1666666666667,NA,NA,9.74583333333333,13.3,6.4,NA,1222,661136,1.84833377701411,NA,NA,NA,NA
"96",2011-12-21,NA,NA,77.0416666666667,NA,NA,10.2708333333333,15.1,6.6,NA,1120,626043,1.78901449261472,NA,NA,NA,NA
"97",2011-12-22,NA,NA,61.5,NA,NA,13.2125,17.1,9.6,NA,968,562793,1.71999296366515,NA,NA,NA,NA
"98",2011-12-23,NA,NA,69.5,NA,NA,10.6541666666667,15,7.1,NA,966,505145,1.91232220451554,NA,NA,NA,NA
"99",2011-12-24,NA,NA,62.9583333333333,NA,NA,11.2083333333333,14.8,8.2,NA,223,155141,1.43740210518174,NA,NA,NA,NA
"100",2011-12-25,NA,NA,59.6666666666667,NA,NA,8.56666666666667,12.7,5.5,NA,115,73334,1.56816756211307,NA,NA,NA,NA
"101",2011-12-26,NA,NA,63.5833333333333,NA,NA,7.825,12.2,5.2,NA,102,68815,1.48223497783913,NA,NA,NA,NA
"102",2011-12-27,NA,NA,60.625,NA,NA,9.375,15.3,3.8,NA,1386,707218,1.959791747382,NA,NA,NA,NA
"103",2011-12-28,NA,NA,66.6666666666667,NA,NA,8.43333333333333,13.5,4.1,NA,1121,602697,1.85997275579603,NA,NA,NA,NA
"104",2011-12-29,NA,NA,56.4583333333333,NA,NA,9.35416666666667,13.6,5.4,NA,1228,670541,1.83135706839701,NA,NA,NA,NA
"105",2011-12-30,NA,NA,46.7083333333333,NA,NA,10.5,14.4,6,NA,1007,541662,1.85909293987764,NA,NA,NA,NA
"106",2011-12-31,NA,NA,56.875,NA,NA,12.3833333333333,16.8,9.6,NA,206,153069,1.34579830011302,NA,NA,NA,NA
"107",2012-01-01,NA,NA,72.5,NA,NA,11.7125,15.6,8,NA,118,80462,1.46653078471825,12.62,44.79,61.92,12.71
"108",2012-01-02,NA,NA,57.1666666666667,NA,NA,12.6666666666667,16.3,7.8,NA,1444,795223,1.81584285162778,6.75,37.79,45.33,26.25
"109",2012-01-03,NA,NA,56.2916666666667,NA,NA,10.4541666666667,13.8,7.3,NA,1206,718523,1.67844313960722,10.46,51.42,65.38,17.25
"110",2012-01-04,NA,NA,63.1666666666667,NA,NA,11.2333333333333,16.1,8.5,NA,1114,646980,1.72184611579956,8.96,36.54,47.12,24.21
"111",2012-01-05,NA,NA,48.9583333333333,NA,NA,12.1041666666667,15.5,9.6,NA,837,480117,1.74332506451552,10.33,39.17,51.71,28.54
"112",2012-01-06,NA,NA,62.375,NA,NA,13.0041666666667,15.6,9.6,NA,121,98557,1.22771594102905,8.17,36.08,45.54,35.43
"113",2012-01-07,NA,NA,55.9166666666667,NA,NA,9.67916666666667,13.9,6.8,NA,285,197910,1.44004850689707,11.96,46.88,63,19.75
"114",2012-01-08,NA,NA,62.3333333333333,NA,NA,9.90416666666667,13.6,6.7,NA,141,111291,1.26694880987681,8.5,33.25,42.17,26.04
"115",2012-01-09,NA,NA,72.1666666666667,NA,NA,8.86666666666667,14.1,5,NA,1481,848692,1.74503824709082,51.54,60.17,120.35,8.04
"116",2012-01-10,NA,NA,73.2083333333333,NA,NA,8.72916666666667,13.3,4.8,NA,1117,666588,1.67569773233242,54.17,67.79,149.88,6.04
"117",2012-01-11,NA,NA,78.625,NA,NA,8.52916666666667,13.1,5,NA,1090,668006,1.63172187076164,67.21,67.46,169.38,7.79
"118",2012-01-12,NA,NA,75.0833333333333,NA,NA,9.02083333333333,13.7,4.8,NA,1049,621005,1.68919734945773,76.55,73.73,174.33,8.3
"119",2012-01-13,NA,NA,64.9583333333333,NA,NA,7.2,13.4,3.2,NA,916,541464,1.69170988283616,73.08,73.92,185.42,3.96
"120",2012-01-14,NA,NA,66.8333333333333,NA,NA,7.13333333333333,11.4,3.4,NA,207,145443,1.42323796951383,22.79,47.96,80.62,12.75
"121",2012-01-15,NA,NA,72.2083333333333,NA,NA,8.25,10.6,6.7,NA,151,101482,1.48794860172247,10.96,45.5,59.46,18.38
"122",2012-01-16,NA,NA,70.2083333333333,NA,NA,9.54583333333333,11.3,7,NA,1574,831792,1.89229999807644,14.29,47,65.33,29.21
"123",2012-01-17,NA,NA,71.25,NA,NA,10.8041666666667,13.7,7.4,NA,1272,684577,1.85808170592935,15.42,46.88,67.5,38.5
"124",2012-01-18,NA,NA,70.9166666666667,NA,NA,8.37083333333334,12.4,5.3,NA,1195,679011,1.75991257873584,55.96,66.75,151.12,9.79
"125",2012-01-19,NA,NA,65,NA,NA,9.10416666666667,14.2,3.7,NA,1090,633705,1.72004323778414,43.67,61.79,127.5,10.75
"126",2012-01-20,NA,NA,67.0833333333333,NA,NA,10.6416666666667,15,7.5,NA,1107,587070,1.8856354438142,57.5,62.58,149.04,9.46
"127",2012-01-21,NA,NA,67.6666666666667,NA,NA,10.275,15.8,7.3,NA,200,129335,1.54637182510535,37.33,58.75,114.62,12.79
"128",2012-01-22,NA,NA,69.4166666666667,NA,NA,11.4041666666667,16.5,7.6,NA,126,88890,1.41748228147148,26.42,42.17,79.83,20.71
"129",2012-01-23,NA,NA,71.0833333333333,NA,NA,10.8875,15.8,8.3,NA,1791,892757,2.00614500922423,38.71,54.46,111.96,9.71
"130",2012-01-24,NA,NA,70.5833333333333,NA,NA,10.3375,14.1,7.6,NA,1312,686578,1.91092636233611,31.68,56.91,105,8.17
"131",2012-01-25,NA,NA,70.2916666666667,NA,NA,9.54166666666666,15.3,5.7,NA,1345,736498,1.82620998291917,60.46,67.46,159.21,6.17
"132",2012-01-26,NA,NA,74.6666666666667,NA,NA,9.10833333333333,13.8,4.2,NA,1345,741333,1.81429937693317,60.92,61.62,153.79,12.33
"133",2012-01-27,NA,NA,67.4166666666667,NA,NA,10.6416666666667,12.7,8.4,NA,1182,593431,1.99180696660606,17.12,48.42,72.12,17.33
"134",2012-01-28,NA,NA,80.2916666666667,NA,NA,8.63333333333333,10,7.4,NA,258,169549,1.52168399695663,17.08,43.12,68.17,7.42
"135",2012-01-29,NA,NA,63.5416666666667,NA,NA,7.15833333333333,9.7,4.7,NA,145,99723,1.45402765660881,7.17,29.79,37.96,32.75
"136",2012-01-30,NA,NA,48.375,NA,NA,7.2375,11.5,3.8,NA,1962,964805,2.03357155072787,20.62,54.88,85.17,15.08
"137",2012-01-31,NA,NA,49.875,NA,NA,7.77916666666667,11.4,4.4,NA,1577,857475,1.83912067407213,14.67,47.67,68.33,20.12
"138",2012-02-01,NA,NA,79.875,NA,NA,5.95833333333333,7.4,3.9,NA,1441,809233,1.78069851328357,59.54,52.58,141.83,17.08
"139",2012-02-02,NA,NA,77.0416666666667,NA,NA,3.02916666666667,4.7,1.5,NA,1203,697658,1.72434057948164,16.17,46.46,69,16.08
"140",2012-02-03,NA,NA,46.125,NA,NA,2.55833333333333,4.9,0.7,NA,1225,657480,1.86317454523332,6.08,35.75,42.42,33.58
"141",2012-02-04,NA,NA,23.0833333333333,NA,NA,2.64583333333333,6.7,-0.3,NA,281,185417,1.51550289347794,4.67,24.5,27.75,61.46
"142",2012-02-05,NA,NA,48,NA,NA,2.59583333333333,6.9,-1.9,NA,96,69660,1.37812230835487,10.29,47.96,61.25,29.67
"143",2012-02-06,NA,NA,43.7916666666667,NA,NA,6.2,12.9,0.3,NA,2536,1281926,1.97827331686852,33.21,55.71,104.88,24.58
"144",2012-02-07,NA,NA,17.9166666666667,NA,NA,7.2625,12.4,3,NA,2017,1063775,1.89607764799887,5.75,35.17,40.46,53.5
"145",2012-02-08,NA,NA,24.6666666666667,NA,NA,4.77916666666667,7.9,0.8,NA,1845,1029534,1.79207291842717,6.81,49.76,56.57,36.7
"146",2012-02-09,NA,NA,32.3333333333333,NA,NA,6.37083333333333,11.4,1.7,NA,1815,992074,1.82950062192941,7.88,39.71,47.12,38.62
"147",2012-02-10,NA,NA,45.1666666666667,NA,NA,7.35416666666667,11.2,3.6,NA,1664,906624,1.83538048849358,7.54,45.38,52.92,36.75
"148",2012-02-11,NA,NA,32.7083333333333,NA,NA,5.125,9,-0.1,NA,348,244670,1.42232394654024,4.42,27.5,28.62,57.08
"149",2012-02-12,NA,NA,47,NA,NA,3.4,6,0.6,NA,197,129509,1.52112980565057,3.5,31.29,30.96,51.29
"150",2012-02-13,NA,NA,37.6666666666667,NA,NA,5.09166666666667,9.9,0.2,NA,3017,1459167,2.06761803138366,18.79,62.08,87.58,31.04
"151",2012-02-14,NA,NA,50.4583333333333,NA,NA,7.13333333333333,10.6,3.9,NA,2169,1118082,1.93992927173499,10.54,50.71,62.71,32.83
"152",2012-02-15,NA,NA,55.125,NA,NA,8.0375,14.6,2.2,NA,2094,1115618,1.87698656708658,19.12,53.21,80.46,24.21
"153",2012-02-16,NA,NA,55.6666666666667,NA,NA,9.98333333333333,15.8,4,NA,1935,1086075,1.78164491402527,18.92,53.96,79.62,28.12
"154",2012-02-17,NA,NA,67.1666666666667,NA,NA,10.2583333333333,12.5,7.5,NA,1854,1007891,1.83948462680984,12.54,53.25,69,26.58
"155",2012-02-18,NA,NA,67.3333333333333,NA,NA,9.16666666666667,14.5,3.7,NA,406,277287,1.4641869254599,18.5,49.17,74.96,28.62
"156",2012-02-19,NA,NA,70.0416666666667,NA,NA,9.03333333333333,11.9,6.8,NA,205,149234,1.37368160070761,7.42,42.83,49.71,30.71
"157",2012-02-20,NA,NA,50.3333333333333,NA,NA,9.5625,12.1,6.5,NA,2997,1507773,1.98769973994759,7.75,38.04,45.46,41.33
"158",2012-02-21,NA,NA,49.6666666666667,NA,NA,7.5625,11.3,4.4,NA,2173,1167470,1.86128979759651,12.54,47.25,62.92,39.83
"159",2012-02-22,NA,NA,48,NA,NA,8.69583333333333,14.3,4.3,NA,2071,1160031,1.7852971170598,38.79,77.75,135.75,18.25
"160",2012-02-23,NA,NA,31.875,NA,NA,11.6583333333333,18.6,5.1,NA,1976,1109376,1.7811814930195,29.81,79.9,122.76,18.14
"161",2012-02-24,NA,NA,61.1666666666667,NA,NA,10.775,16,6.5,NA,1692,908728,1.86194328776047,48.17,70.62,141.96,19.5
"162",2012-02-25,NA,NA,71.5416666666667,NA,NA,10.2166666666667,14.7,5.2,NA,340,249773,1.36123600229008,38.04,70.92,127.29,21.04
"163",2012-02-26,NA,NA,71.375,NA,NA,11.9416666666667,16.9,6.7,NA,172,117776,1.46039940225513,33.75,70.04,119.54,20.42
"164",2012-02-27,NA,NA,72.0833333333333,NA,NA,12.2208333333333,15.4,8.5,NA,2713,1448334,1.87318670969542,5.29,50.29,54.12,30.17
"165",2012-02-28,NA,NA,79.125,NA,NA,10.4958333333333,14,6.9,NA,1971,1130090,1.74410887628419,22.75,46.08,76.42,34.08
"166",2012-02-29,NA,NA,76.7083333333333,NA,NA,11.1083333333333,16.1,6.8,NA,1668,962123,1.73366606972289,37.38,71,126.08,21.62
"167",2012-03-01,NA,NA,74.875,NA,NA,11.575,17.1,6.4,NA,1559,907779,1.717378348695,55.33,79.58,163,17.21
"168",2012-03-02,NA,NA,72.6666666666667,NA,NA,11.6666666666667,16.9,6,NA,1367,748282,1.82685137421453,29.75,64.38,106.92,32.83
"169",2012-03-03,NA,NA,76.0833333333333,NA,NA,12.1791666666667,14.7,9.2,NA,243,168825,1.43936028431808,6.79,47.88,52.92,50.92
"170",2012-03-04,NA,NA,67.3333333333333,NA,NA,12.6666666666667,17.3,7.4,NA,113,85565,1.32063343656869,15.71,47.96,69.04,27.71
"171",2012-03-05,NA,NA,52.8333333333333,NA,NA,12.225,15.2,9.4,NA,2005,1094506,1.83187666399271,4.5,30.42,32.5,56.75
"172",2012-03-06,NA,NA,39.1666666666667,NA,NA,10.5833333333333,14.2,6.8,NA,1372,797854,1.71961286150098,5.92,30.75,34.08,62.21
"173",2012-03-07,NA,NA,46.7083333333333,NA,NA,10.9166666666667,15.5,6.6,NA,1417,821040,1.72585988502387,6.5,54.32,58.86,38.36
"174",2012-03-08,NA,NA,51.2916666666667,NA,NA,11.3916666666667,15.7,7.5,NA,1140,657730,1.73323400179405,9,52.12,61.29,44.71
"175",2012-03-09,NA,NA,40.5833333333333,NA,NA,11.6625,15.7,7.7,NA,1169,673820,1.73488468730522,8.04,46.96,53.75,47.5
"176",2012-03-10,NA,NA,50.875,NA,NA,11.1916666666667,16.5,5.5,NA,250,184184,1.35733831386005,7.62,48.96,55.33,51.92
"177",2012-03-11,NA,NA,64.125,NA,NA,11.9,19,5.9,NA,106,78537,1.34968231534181,8.25,51.83,60.62,41.29
"178",2012-03-12,NA,NA,56.9583333333333,NA,NA,13.1083333333333,18.8,7.4,NA,1750,964213,1.81495167561524,35.9,82.2,135.35,18.48
"179",2012-03-13,NA,NA,69.5,NA,NA,12.2375,17.2,7.7,NA,1291,725053,1.78055949013382,76.12,119.92,235.12,18.83
"180",2012-03-14,NA,NA,74.1666666666667,NA,NA,12.2875,18.9,7.9,NA,1265,714820,1.76967628214096,59.1,95,183.7,30.33
"181",2012-03-15,NA,NA,86.5416666666667,NA,NA,10.3333333333333,12.4,8.4,NA,1162,670620,1.73272494109928,21.92,61.5,92.08,42.67
"182",2012-03-16,NA,NA,77.2083333333333,NA,NA,11.5041666666667,15.2,6.3,NA,1012,598030,1.69222279818738,28.25,51.83,92.04,40.12
"183",2012-03-17,NA,NA,67.6666666666667,NA,NA,12.6,16.3,8,NA,203,153606,1.32156295978022,8.62,49.12,58.96,44.88
"184",2012-03-18,NA,NA,52.7083333333333,NA,NA,14.7916666666667,20.1,9.9,NA,109,79197,1.37631475939745,3.29,18.83,19.08,65.83
"185",2012-03-19,NA,NA,53.2083333333333,NA,NA,12.0083333333333,14.5,10.1,NA,1590,858821,1.85137531569442,3.67,21.58,23.33,65.67
"186",2012-03-20,NA,NA,52.9166666666667,NA,NA,11.5958333333333,15.1,8.1,NA,1200,671413,1.78727549213375,5.25,21.5,25.5,58.12
"187",2012-03-21,NA,NA,81.5416666666667,NA,NA,12.6208333333333,13.2,11.9,NA,1036,631591,1.64030203090291,2.54,15.12,14.25,69.62
"188",2012-03-22,NA,NA,79.9166666666667,NA,NA,11.825,15.5,10.1,NA,1030,580958,1.77293367162514,4.62,37.12,40.58,49.29
"189",2012-03-23,NA,NA,73.4583333333333,NA,NA,12.2291666666667,15.2,8.8,NA,948,529206,1.79136290971758,12.21,41.17,56.71,39.88
"190",2012-03-24,NA,NA,69.625,NA,NA,12.7583333333333,16.5,8.4,NA,234,153578,1.52365573194077,13.38,37.79,55.83,44.67
