"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"3623",2021-08-20,1.71875,211.645833333333,80.7083333333333,1006.44375,236.875,24.9854166666667,29,20.6,0,759,526471,1.44167485008671,NA,2.58,17.21,20.71,NA,NA
"3624",2021-08-21,2.14375,210.145833333333,77.0625,1008.43958333333,271.708333333333,25.88125,30.1,22.2,0,306,225501,1.35697846129285,NA,1.33,8.96,10.42,NA,NA
"3625",2021-08-22,1.64791666666667,162.833333333333,76.2708333333333,1010.32708333333,267.3125,25.6125,29.7,21.9,0,245,173204,1.41451698575091,NA,2.08,17.21,19.62,NA,NA
"3626",2021-08-23,1.6125,226.4375,74.9375,1008.48541666667,109.458333333333,24.4645833333333,27.8,21.9,0,1014,665194,1.52436732742628,NA,1.42,17.42,19.04,NA,NA
"3627",2021-08-24,1.61041666666667,156.6875,77.8125,1005.84791666667,168.375,23.5916666666667,27.2,21.1,12.4,835,557641,1.49737913819106,NA,1.83,14,16,NA,NA
"3628",2021-08-25,1.40833333333333,159.895833333333,64.4375,1004.73333333333,217.979166666667,24.0333333333333,27.3,20.9,0,737,484523,1.5210836224493,NA,1.79,19.92,22.21,NA,NA
"3629",2021-08-26,2.375,250.666666666667,76.5208333333333,1004.21875,249.1875,24.7791666666667,28.4,21,0,756,510504,1.48088947393164,NA,1.62,13.5,15.79,NA,NA
"3630",2021-08-27,1.87083333333333,157.520833333333,78.625,1003.01041666667,261.958333333333,26.2520833333333,30.1,22.8,0,688,489974,1.40415613889717,NA,2,20.21,23.04,NA,NA
"3631",2021-08-28,2.34583333333333,146.520833333333,63.5625,1004.4,233.583333333333,24.4583333333333,27.2,21.9,0,263,198641,1.32399655660211,NA,1.46,14.21,16.33,NA,NA
"3632",2021-08-29,2.06458333333333,226.541666666667,62.4583333333333,1005.02916666667,166.75,23.90625,26.4,21,0,219,162040,1.35151814366823,NA,1.12,10.46,11.83,NA,NA
"3633",2021-08-30,1.3625,129.833333333333,86.3333333333333,1005.125,71.375,21.7916666666667,23.8,20.1,2.5,950,633039,1.50069742938429,NA,1.5,20.54,22.5,NA,NA
"3634",2021-08-31,1.71666666666667,134.854166666667,80.5,1007.81041666667,228.8125,23.1854166666667,26.7,19.8,0,805,548064,1.4688065627372,NA,1.96,23.29,25.96,NA,NA
"3635",2021-09-01,2.33958333333333,68.1041666666667,67.2083333333333,1008.6,91,23.0208333333333,24.4,21.3,0.5,807,544713,1.48151411844402,NA,1.5,18.29,20.42,NA,NA
"3636",2021-09-02,2.65,97.2916666666667,65.0625,1007.46041666667,124.375,23.5104166666667,26.8,20,0.1,781,524318,1.48955404926018,NA,1.73,20.68,23,NA,NA
"3637",2021-09-03,1.53125,176.708333333333,69.8125,1006.52916666667,249.354166666667,24.0416666666667,28.7,19.5,0.1,619,430949,1.43636485987901,NA,2.21,22.42,25.67,NA,NA
"3638",2021-09-04,1.52708333333333,211.479166666667,79.6666666666667,1006.70416666667,163.0625,23.3854166666667,27.7,19.9,0,293,200300,1.46280579131303,NA,1.46,13.96,15.88,NA,NA
"3639",2021-09-05,2.17916666666667,247.895833333333,82.3958333333333,1008.2,252.395833333333,24.9104166666667,29.1,20.5,0,189,143092,1.32082855785089,NA,1.33,9.58,11.58,NA,NA
"3640",2021-09-06,2.02916666666667,238.4375,83.75,1010.44791666667,197.25,25.3916666666667,29.5,21.9,0,886,612689,1.44608439191825,NA,2.33,14.67,18.08,NA,NA
"3641",2021-09-07,1.17916666666667,218.291666666667,82.0208333333333,1009.6375,147.604166666667,25.1708333333333,28.8,22.3,0,899,589268,1.52562161868623,NA,1.67,16.17,18.29,NA,NA
"3642",2021-09-08,2.1125,141.875,79.2291666666667,1004.30625,206.479166666667,25.2354166666667,29.4,21.2,0,732,511823,1.43018191835849,NA,4.04,24.25,30.25,NA,NA
"3643",2021-09-09,2.475,111.145833333333,75.6666666666667,1003.38333333333,203,24.8770833333333,28.3,21.6,0.1,688,473266,1.45372792467661,NA,1.5,15.58,17.42,NA,NA
"3644",2021-09-10,1.73333333333333,207.333333333333,77.6666666666667,1006.825,161.5,22.7,28.5,19.3,7.3,712,471662,1.50955557157456,NA,1.92,22.88,25.42,NA,NA
"3645",2021-09-11,1.69791666666667,233.1875,72.0416666666667,1008.61458333333,233.458333333333,23.5604166666667,27.9,18.5,0,210,152171,1.38002641764857,NA,1.75,14.29,16.5,NA,NA
"3646",2021-09-12,1.42083333333333,215.729166666667,83.875,1006.45416666667,123.625,24.2979166666667,28.5,21.5,0,228,163649,1.39322574534522,NA,1.75,19.17,21.42,NA,NA
"3647",2021-09-13,2.24583333333333,251.75,83.2708333333333,1006.49791666667,199.229166666667,25.1770833333333,28.6,21.4,0,1012,651473,1.55340282713175,NA,3.04,18.25,22.92,NA,NA
"3648",2021-09-14,2.07708333333333,169.958333333333,84.1666666666667,1004.34791666667,178.4375,26.21875,29.8,23.4,0,910,611346,1.48851877660114,NA,1.79,16.33,18.83,NA,NA
"3649",2021-09-15,1.99791666666667,217.354166666667,74.75,1003.56041666667,208.0625,25.9604166666667,29.9,23,0,894,582289,1.53532009019576,NA,2.25,15.67,18.79,NA,NA
"3650",2021-09-16,1.63125,179.6875,71.5,1006.71458333333,177.604166666667,23.85625,27.2,20.7,0,775,504429,1.53639065160806,NA,1.71,15.57,17.81,NA,NA
"3651",2021-09-17,2.07083333333333,225.166666666667,68.6666666666667,1005.03333333333,235.166666666667,23.9166666666667,28.2,19.6,0,806,505539,1.59433792447269,NA,2.25,15.46,18.75,NA,NA
"3652",2021-09-18,1.35625,191.666666666667,88.875,1004.26458333333,105.708333333333,22.0916666666667,25.9,19.9,8,310,216694,1.43058875649533,NA,1.38,16.79,18.67,NA,NA
"3653",2021-09-19,2.74791666666667,272.25,52.9166666666667,1008.18333333333,245.208333333333,21.1375,25.8,17.1,0,236,158278,1.49104739761685,NA,1.38,9.54,11.5,NA,NA
"3654",2021-09-20,2.3,179.208333333333,71.5416666666667,1009.33333333333,176.1875,19.53125,25.5,16.7,13.4,1383,765651,1.80630600626134,NA,2.04,18.58,21.58,NA,NA
"3655",2021-09-21,1.5125,199.770833333333,62.3958333333333,1012.15625,76.2291666666667,19.1166666666667,22.3,16,0.1,1237,699612,1.76812290240876,NA,4.67,29.38,36,NA,NA
"3656",2021-09-22,2.93958333333333,81.9791666666667,58.0625,1010.89583333333,134.145833333333,21.26875,24.1,18.9,0,1182,697285,1.6951461740895,NA,2.12,21.62,24.58,NA,NA
"3657",2021-09-23,2.16458333333333,77.6875,67.7291666666667,1010.025,111.5625,20.9229166666667,24.2,17.2,5.1,1230,690906,1.78027112226555,NA,3.17,25.54,29.96,NA,NA
"3658",2021-09-24,1.73541666666667,82.5416666666667,70.875,1007.87916666667,101.645833333333,21.7791666666667,24.8,17.5,0,329,220027,1.49527103491844,NA,1.42,16.71,18.17,NA,NA
"3659",2021-09-25,1.44791666666667,225.5625,79.8125,1007.01875,189.083333333333,24.18125,28.1,21.3,0,402,275326,1.46008731467424,NA,2.04,21.62,24.58,NA,NA
"3660",2021-09-26,2.50208333333333,224.729166666667,66.1458333333333,1008.825,209.541666666667,24.0125,29.9,19.5,0,314,217214,1.44557901424402,NA,1.79,14.42,17.08,NA,NA
"3661",2021-09-27,1.77291666666667,206.541666666667,66.2708333333333,1010.57083333333,210.708333333333,23.6395833333333,29.2,18.9,0,2188,1141640,1.91654111628885,NA,4,26.08,31.83,NA,NA
"3662",2021-09-28,2.02083333333333,261.604166666667,79.375,1011.34166666667,206.416666666667,22.5520833333333,26.5,18.8,0,1775,957315,1.85414414273254,NA,2.62,19.17,22.75,NA,NA
"3663",2021-09-29,1.26666666666667,164.958333333333,83.4166666666667,1014.38125,104.375,20.9875,24.7,18.9,16.6,1647,934067,1.76325681134223,NA,2.08,19.33,22.25,NA,NA
"3664",2021-09-30,1.64791666666667,268.8125,79.75,1014.64375,154.8125,20.5395833333333,23.9,17.6,0,1445,827938,1.74529976882327,NA,3.04,22.75,27.25,NA,NA
"3665",2021-10-01,1.35625,150.416666666667,86.1041666666667,1010.93125,162.208333333333,20.1104166666667,23.8,16.1,0,1315,741136,1.77430323179551,NA,2.77,27.45,31.23,NA,NA
"3666",2021-10-02,1.92291666666667,219.895833333333,82.5208333333333,1006.79583333333,194.458333333333,21.6395833333333,25.1,16.9,0.7,361,255474,1.41305964599137,NA,2.08,17.88,20.33,NA,NA
"3667",2021-10-03,3.075,237.520833333333,79.2083333333333,1000.9375,98.8333333333333,22.7354166666667,25.1,16.6,4.2,339,230843,1.46853055973107,NA,1.04,7.04,7.42,NA,NA
"3668",2021-10-04,1.88958333333333,291.645833333333,91.4166666666667,1006.66041666667,71.2083333333333,15.4229166666667,18,13.3,20.3,1816,1003304,1.81001969492796,NA,4.5,19.62,25.92,NA,NA
"3669",2021-10-05,2.18333333333333,266.270833333333,55.5833333333333,1008.12708333333,194.479166666667,19.51875,25.5,14.1,0,1562,891392,1.75231547960942,NA,5,25.21,32.71,NA,NA
"3670",2021-10-06,1.5875,181.270833333333,75.5416666666667,1012.43125,146.4375,18.7041666666667,21.9,15.5,0,1569,894041,1.75495307262195,NA,1.92,20.46,22.79,NA,NA
"3671",2021-10-07,1.41458333333333,210.125,70,1010.60625,186.583333333333,18.4479166666667,22.3,14.6,0,1471,849713,1.73117276068508,NA,2.29,24.25,27.21,NA,NA
"3672",2021-10-08,1.54375,209.354166666667,67.3333333333333,1010.425,186.3125,18.5875,22.3,14.9,0,1392,789080,1.76407968773762,NA,3.25,26.75,31.38,NA,NA
